year,prefecture_code,prefecture_name,sma_code,sma_name,reporting_facilities,facilities_with_observed_online_use,facilities_with_suppressed_online_component,observed_online_patient_days,top1_share_observed_pct,top2_share_observed_pct,top5_share_observed_pct,hhi_observed
2022,25,滋賀県,2506,湖北,4.0,0.0,0.0,0.0,,,,
2022,25,滋賀県,2507,湖西,3.0,0.0,0.0,0.0,,,,
2022,26,京都府,2603,南丹,14.0,0.0,0.0,0.0,,,,
2022,26,京都府,2606,山城南,4.0,0.0,0.0,0.0,,,,
2022,27,大阪府,2704,中河内,42.0,0.0,0.0,0.0,,,,
2022,27,大阪府,2706,堺市,54.0,0.0,0.0,0.0,,,,
2022,28,兵庫県,2808,但馬,11.0,0.0,0.0,0.0,,,,
2022,28,兵庫県,2809,丹波,8.0,0.0,0.0,0.0,,,,
2022,28,兵庫県,2810,淡路,15.0,0.0,0.0,0.0,,,,
2022,29,奈良県,2902,東和,16.0,0.0,0.0,0.0,,,,
2022,29,奈良県,2904,中和,22.0,0.0,0.0,0.0,,,,
2022,29,奈良県,2905,南和,7.0,0.0,0.0,0.0,,,,
2022,30,和歌山県,3002,那賀,12.0,0.0,0.0,0.0,,,,
2022,30,和歌山県,3003,橋本,8.0,0.0,0.0,0.0,,,,
2022,30,和歌山県,3004,有田,7.0,0.0,1.0,0.0,,,,
2022,30,和歌山県,3005,御坊,5.0,0.0,0.0,0.0,,,,
2022,30,和歌山県,3006,田辺,13.0,0.0,1.0,0.0,,,,
2022,30,和歌山県,3007,新宮,11.0,0.0,0.0,0.0,,,,
2022,31,鳥取県,3103,西部,34.0,0.0,2.0,0.0,,,,
2022,32,島根県,3202,雲南,4.0,0.0,0.0,0.0,,,,
2022,32,島根県,3203,出雲,18.0,0.0,0.0,0.0,,,,
2022,32,島根県,3205,浜田,8.0,0.0,1.0,0.0,,,,
2022,32,島根県,3206,益田,4.0,0.0,0.0,0.0,,,,
2022,32,島根県,3207,隠岐,2.0,0.0,1.0,0.0,,,,
2022,33,岡山県,3303,高梁・新見,10.0,0.0,0.0,0.0,,,,
2022,33,岡山県,3304,真庭,7.0,0.0,0.0,0.0,,,,
2022,33,岡山県,3305,津山・英田,30.0,0.0,0.0,0.0,,,,
2022,35,山口県,3501,岩国,20.0,0.0,1.0,0.0,,,,
2022,35,山口県,3502,柳井,13.0,0.0,0.0,0.0,,,,
2022,35,山口県,3505,宇部・小野田,29.0,0.0,1.0,0.0,,,,
2022,35,山口県,3507,長門,7.0,0.0,1.0,0.0,,,,
2022,35,山口県,3508,萩,9.0,0.0,0.0,0.0,,,,
2022,37,香川県,3702,小豆,2.0,0.0,0.0,0.0,,,,
2022,38,愛媛県,3802,新居浜・西条,28.0,0.0,0.0,0.0,,,,
2022,38,愛媛県,3805,八幡浜・大洲,20.0,0.0,0.0,0.0,,,,
2022,38,愛媛県,3806,宇和島,21.0,0.0,0.0,0.0,,,,
2022,39,高知県,3901,安芸,10.0,0.0,0.0,0.0,,,,
2022,39,高知県,3903,高幡,9.0,0.0,1.0,0.0,,,,
2022,40,福岡県,4002,粕屋,38.0,0.0,1.0,0.0,,,,
2022,40,福岡県,4003,宗像,22.0,0.0,0.0,0.0,,,,
2022,40,福岡県,4005,朝倉,11.0,0.0,0.0,0.0,,,,
2022,40,福岡県,4007,八女・筑後,22.0,0.0,2.0,0.0,,,,
2022,40,福岡県,4010,直方・鞍手,15.0,0.0,0.0,0.0,,,,
2022,40,福岡県,4011,田川,28.0,0.0,0.0,0.0,,,,
2022,41,佐賀県,4101,中部,81.0,0.0,3.0,0.0,,,,
2022,41,佐賀県,4103,北部,32.0,0.0,0.0,0.0,,,,
2022,41,佐賀県,4104,西部,18.0,0.0,0.0,0.0,,,,
2022,42,長崎県,4203,県央,66.0,0.0,1.0,0.0,,,,
2022,42,長崎県,4204,県南,36.0,0.0,1.0,0.0,,,,
2022,42,長崎県,4207,上五島,2.0,0.0,0.0,0.0,,,,
2022,42,長崎県,4209,対馬,3.0,0.0,1.0,0.0,,,,
2022,43,熊本県,4304,鹿本,13.0,0.0,1.0,0.0,,,,
2022,43,熊本県,4305,菊池,30.0,0.0,0.0,0.0,,,,
2022,43,熊本県,4306,阿蘇,9.0,0.0,0.0,0.0,,,,
2022,43,熊本県,4310,球磨,21.0,0.0,0.0,0.0,,,,
2022,44,大分県,4405,南部,16.0,0.0,0.0,0.0,,,,
2022,44,大分県,4406,豊肥,17.0,0.0,0.0,0.0,,,,
2022,44,大分県,4408,西部,33.0,0.0,1.0,0.0,,,,
2022,45,宮崎県,4502,都城北諸県,54.0,0.0,0.0,0.0,,,,
2022,45,宮崎県,4504,日南串間,13.0,0.0,0.0,0.0,,,,
2022,45,宮崎県,4505,西諸,23.0,0.0,1.0,0.0,,,,
2022,45,宮崎県,4506,西都児湯,15.0,0.0,0.0,0.0,,,,
2022,45,宮崎県,4507,日向入郷,18.0,0.0,0.0,0.0,,,,
2022,46,鹿児島県,4605,川薩,33.0,0.0,1.0,0.0,,,,
2022,46,鹿児島県,4606,出水,19.0,0.0,0.0,0.0,,,,
2022,46,鹿児島県,4611,熊毛,5.0,0.0,0.0,0.0,,,,
2022,46,鹿児島県,4612,奄美,27.0,0.0,2.0,0.0,,,,
2022,47,沖縄県,4701,北部,10.0,0.0,0.0,0.0,,,,
2022,47,沖縄県,4704,宮古,9.0,0.0,0.0,0.0,,,,
2022,47,沖縄県,4705,八重山,6.0,0.0,0.0,0.0,,,,
2023,27,大阪府,2708,大阪市,222.0,7.0,11.0,24955.0,90.57904227609697,97.72390302544581,99.84371869364857,8257.479162753425
2023,09,栃木県,0901,県北,29.0,3.0,1.0,11066.0,99.48490872944153,99.89155973251401,100.0,9897.424189235224
2023,22,静岡県,2207,中東遠,27.0,4.0,2.0,10240.0,97.265625,99.1015625,99.99999999999999,9464.403533935547
2023,11,埼玉県,1106,川越比企,56.0,5.0,3.0,9693.0,96.87403280718044,97.87475497781905,100.0,9387.155550570153
2023,23,愛知県,2304,尾張東部,32.0,3.0,0.0,9251.0,99.448708247757,99.83785536698736,100.0,9890.22329850991
2023,13,東京都,1301,区中央部,69.0,7.0,4.0,9214.0,89.40742348599957,94.92077273713913,99.50075971347948,8032.476367231018
2023,01,北海道,0112,上川中部,54.0,2.0,5.0,8943.0,91.68064407916806,100.0,100.0,8474.552181708574
2023,23,愛知県,2309,西三河南部西,40.0,5.0,1.0,7992.0,97.24724724724724,98.58608608608608,100.0,9459.776029783538
2023,28,兵庫県,2812,播磨姫路,69.0,4.0,3.0,6110.0,96.87397708674304,98.46153846153847,100.0,9388.361758379519
2023,11,埼玉県,1108,利根,39.0,3.0,2.0,5892.0,98.67617107942974,99.83027834351662,100.0,9738.347507914583
2023,13,東京都,1305,区西北部,122.0,12.0,7.0,5456.0,71.62756598240469,83.13782991202346,94.42815249266863,5326.610484515958
2023,16,富山県,1601,新川,14.0,1.0,0.0,5224.0,100.0,100.0,100.0,10000.0
2023,40,福岡県,4004,筑紫,47.0,2.0,1.0,4803.0,76.34811576098272,100.0,100.0,6388.446408308291
2023,12,千葉県,1203,東葛北部,68.0,8.0,6.0,3936.0,66.15853658536585,89.2530487804878,96.87500000000001,4934.131572641946
2023,11,埼玉県,1109,北部,48.0,2.0,0.0,2993.0,86.9695957233545,100.0,100.0,7733.502015896543
2023,47,沖縄県,4703,南部,65.0,8.0,3.0,2640.0,71.81818181818181,85.07575757575758,96.55303030303031,5382.9746326905415
2023,01,北海道,0104,札幌,301.0,25.0,8.0,2266.0,15.578111209179172,29.523389232127094,58.25242718446603,877.6269018430478
2023,14,神奈川県,1405,川崎南部,26.0,3.0,1.0,2143.0,86.09426038264115,98.97340177321512,100.0,7579.147857711648
2023,43,熊本県,4312,熊本・上益城,181.0,9.0,5.0,2132.0,86.77298311444653,89.77485928705441,96.24765478424015,7556.79558166631
2023,44,大分県,4405,南部,15.0,1.0,0.0,1932.0,100.0,100.0,100.0,10000.0
2023,01,北海道,0118,遠紋,11.0,1.0,0.0,1631.0,100.0,100.0,100.0,10000.0
2023,13,東京都,1303,区西南部,81.0,3.0,1.0,1426.0,66.90042075736325,86.53576437587658,100.0,5042.498657471246
2023,26,京都府,2604,京都・乙訓,119.0,6.0,4.0,1417.0,43.75441072688779,66.83133380381088,96.96541990119974,2783.435737732514
2023,04,宮城県,0406,大崎・栗原,35.0,2.0,1.0,1317.0,89.97722095671982,100.0,100.0,8196.356390844796
2023,22,静岡県,2203,駿東田方,75.0,3.0,4.0,1294.0,87.94435857805254,97.68160741885626,100.0,7834.399164853121
2023,12,千葉県,1209,市原,19.0,3.0,0.0,1197.0,86.46616541353383,98.07852965747703,100.0,7614.9368129318
2023,27,大阪府,2703,北河内,72.0,9.0,3.0,1166.0,47.25557461406518,76.5008576329331,95.88336192109777,3265.345451014891
2023,20,長野県,2007,松本,34.0,3.0,3.0,1144.0,64.94755244755245,84.0034965034965,100.0,4837.201696904494
2023,02,青森県,0202,八戸地域,40.0,2.0,0.0,1140.0,97.63157894736842,100.0,100.0,9537.534626038781
2023,16,富山県,1603,高岡,30.0,3.0,1.0,1135.0,96.74008810572687,98.94273127753304,100.0,9364.61410079761
2023,47,沖縄県,4702,中部,33.0,1.0,0.0,1135.0,100.0,100.0,100.0,10000.0
2023,01,北海道,0119,十勝,44.0,3.0,3.0,1055.0,52.51184834123222,91.37440758293839,100.0,4342.193571572966
2023,28,兵庫県,2811,阪神,109.0,8.0,6.0,1008.0,41.17063492063492,64.88095238095238,91.17063492063491,2536.178823381204
2023,22,静岡県,2205,静岡,43.0,2.0,1.0,994.0,82.19315895372233,100.0,100.0,7072.798966839265
2023,13,東京都,1304,区西部,70.0,4.0,6.0,937.0,57.950907150480255,75.77374599786553,100.0,3978.990146576929
2023,34,広島県,3401,広島,145.0,12.0,5.0,880.0,17.5,32.38636363636363,70.22727272727273,1172.8305785123966
2023,42,長崎県,4204,県南,33.0,1.0,1.0,846.0,100.0,100.0,100.0,10000.0
2023,34,広島県,3406,福山・府中,65.0,4.0,3.0,823.0,82.7460510328068,93.56014580801943,99.99999999999999,6986.25040416105
2023,28,兵庫県,2801,神戸,122.0,9.0,6.0,821.0,35.32277710109623,61.14494518879415,90.86479902557856,2268.956932886872
2023,07,福島県,0708,会津・南会津,23.0,2.0,2.0,802.0,97.75561097256858,100.0,100.0,9561.196758726624
2023,16,富山県,1602,富山,56.0,2.0,1.0,779.0,84.46726572528883,100.0,100.0,7375.984813155341
2023,41,佐賀県,4105,南部,48.0,4.0,1.0,769.0,89.46684005201561,96.61898569570872,100.0,8061.218105353582
2023,14,神奈川県,1412,横浜,169.0,14.0,13.0,762.0,22.965879265091864,38.71391076115486,71.65354330708662,1288.5003547784872
2023,21,岐阜県,2101,岐阜,86.0,7.0,7.0,759.0,41.63372859025033,73.25428194993412,95.91567852437417,2942.485518529513
2023,03,岩手県,0301,盛岡,59.0,6.0,1.0,758.0,56.596306068601585,71.6358839050132,98.15303430079156,3740.88874346461
2023,33,岡山県,3301,県南東部,127.0,4.0,1.0,743.0,92.32839838492598,96.23149394347242,100.0,8546.86812221379
2023,23,愛知県,2307,知多半島,34.0,3.0,2.0,741.0,68.9608636977058,87.4493927125506,99.99999999999999,5254.944170350094
2023,42,長崎県,4201,長崎,101.0,5.0,5.0,729.0,69.82167352537722,85.18518518518519,100.0,5193.558645268243
2023,40,福岡県,4008,有明,48.0,1.0,1.0,721.0,100.0,100.0,100.0,10000.0
2023,23,愛知県,2313,名古屋・尾張中部,186.0,10.0,10.0,708.0,40.67796610169492,57.909604519774014,82.34463276836159,2229.3641673848515
2023,07,福島県,0702,県中,44.0,1.0,0.0,688.0,100.0,100.0,100.0,10000.0
2023,14,神奈川県,1410,相模原,39.0,3.0,0.0,674.0,93.91691394658753,98.21958456973293,99.99999999999999,8842.069578846338
2023,44,大分県,4403,中部,145.0,8.0,3.0,634.0,65.14195583596214,75.39432176656152,93.05993690851734,4479.4952681388
2023,40,福岡県,4001,福岡・糸島,223.0,9.0,8.0,606.0,33.663366336633665,62.37623762376238,90.59405940594058,2272.5985469834113
2023,27,大阪府,2706,堺市,51.0,1.0,1.0,588.0,100.0,100.0,100.0,10000.0
2023,27,大阪府,2705,南河内,40.0,3.0,1.0,570.0,78.0701754385965,95.08771929824562,100.0,6408.679593721145
2023,13,東京都,1310,北多摩西部,33.0,4.0,3.0,568.0,52.46478873239436,90.66901408450704,100.0,4255.666038484427
2023,13,東京都,1307,区東部,82.0,3.0,5.0,543.0,71.08655616942909,94.47513812154695,99.99999999999999,5630.848332536316
2023,12,千葉県,1204,印旛,42.0,3.0,3.0,539.0,49.90723562152134,90.72356215213358,99.99999999999999,4242.756977980937
2023,01,北海道,0101,南渡島,50.0,3.0,3.0,526.0,60.07604562737643,81.93916349809886,100.0,4413.320996400122
2023,13,東京都,1309,南多摩,88.0,5.0,5.0,521.0,74.85604606525912,84.45297504798465,100.0,5776.319715886694
2023,23,愛知県,2306,尾張北部,55.0,4.0,3.0,511.0,64.9706457925636,92.56360078277885,100.0,5015.1079384653085
2023,08,茨城県,0807,取手・竜ヶ崎,31.0,3.0,0.0,506.0,83.99209486166008,97.03557312252966,100.0,7233.592151103752
2023,11,埼玉県,1103,東部,71.0,2.0,3.0,503.0,93.63817097415506,100.0,100.0,8808.57993193918
2023,17,石川県,1702,石川中央,82.0,4.0,1.0,488.0,50.409836065573764,77.45901639344261,100.0,3654.5955388336465
2023,11,埼玉県,1101,南部,34.0,3.0,0.0,481.0,87.11018711018711,97.71309771309771,100.0,7705.836333694962
2023,32,島根県,3204,大田,8.0,2.0,1.0,475.0,77.6842105263158,100.0,100.0,6532.831024930748
2023,06,山形県,0604,庄内,21.0,2.0,2.0,470.0,95.74468085106383,100.0,100.0,9185.151652331373
2023,46,鹿児島県,4607,姶良・伊佐,72.0,3.0,2.0,465.0,72.04301075268818,96.55913978494624,100.0,5803.07550005781
2023,31,鳥取県,3102,中部,15.0,3.0,2.0,462.0,91.34199134199135,97.18614718614718,100.0,8385.43130750923
2023,14,神奈川県,1409,県央,45.0,3.0,4.0,454.0,86.56387665198237,97.3568281938326,100.0,7616.778901201265
2023,11,埼玉県,1102,南西部,37.0,6.0,6.0,438.0,43.60730593607306,70.54794520547945,94.97716894977168,2878.067596588896
2023,01,北海道,0107,中空知,17.0,1.0,0.0,414.0,100.0,100.0,100.0,10000.0
2023,12,千葉県,1201,千葉,64.0,3.0,4.0,392.0,80.86734693877551,92.3469387755102,100.0,6729.8781757601
2023,04,宮城県,0403,仙台,120.0,7.0,4.0,379.0,40.105540897097626,68.33773087071239,93.66754617414247,2659.338211234954
2023,38,愛媛県,3803,今治,43.0,3.0,3.0,373.0,55.22788203753352,96.51474530831099,100.0,4766.871033357532
2023,46,鹿児島県,4609,曽於,14.0,3.0,0.0,370.0,58.108108108108105,95.4054054054054,100.0,4788.750913075237
2023,45,宮崎県,4501,宮崎東諸県,75.0,3.0,3.0,361.0,60.11080332409973,88.36565096952909,100.0,4547.003169097844
2023,36,徳島県,3601,東部,112.0,7.0,7.0,359.0,39.27576601671309,67.40947075208913,90.80779944289694,2567.717506847402
2023,24,三重県,2403,南勢志摩,39.0,2.0,2.0,358.0,70.11173184357543,100.0,100.0,5808.9635154957705
2023,03,岩手県,0304,両磐,13.0,1.0,2.0,347.0,100.0,100.0,100.0,10000.0
2023,46,鹿児島県,4603,南薩,46.0,2.0,3.0,346.0,52.89017341040463,100.0,100.0,5016.70620468442
2023,38,愛媛県,3804,松山,105.0,7.0,7.0,342.0,20.760233918128655,39.76608187134503,86.8421052631579,1662.3918470640535
2023,14,神奈川県,1406,横須賀・三浦,41.0,4.0,2.0,336.0,52.976190476190474,89.28571428571428,99.99999999999999,4190.93679138322
2023,27,大阪府,2707,泉州,70.0,4.0,2.0,325.0,55.38461538461539,75.6923076923077,100.0,3775.715976331361
2023,18,福井県,1801,福井・坂井,55.0,6.0,1.0,318.0,25.157232704402517,49.056603773584904,93.08176100628931,1966.2988014714608
2023,13,東京都,1308,西多摩,28.0,1.0,0.0,309.0,100.0,100.0,100.0,10000.0
2023,13,東京都,1312,北多摩北部,41.0,3.0,3.0,306.0,76.47058823529412,93.4640522875817,100.0,6179.247298047759
2023,23,愛知県,2305,尾張西部,40.0,5.0,1.0,306.0,51.9607843137255,83.66013071895425,100.0,3797.257465077534
2023,28,兵庫県,2805,北播磨,26.0,3.0,0.0,298.0,46.644295302013425,89.93288590604027,100.0,4150.9391468852755
2023,09,栃木県,0906,両毛,23.0,1.0,1.0,296.0,100.0,100.0,100.0,10000.0
2023,08,茨城県,0801,水戸,51.0,3.0,0.0,292.0,76.71232876712328,90.75342465753424,100.0,6167.432914242822
2023,21,岐阜県,2102,西濃,32.0,1.0,1.0,290.0,100.0,100.0,100.0,10000.0
2023,37,香川県,3707,西部,63.0,2.0,3.0,286.0,66.78321678321679,100.0,100.0,5563.352731184898
2023,24,三重県,2402,中勢伊賀,36.0,3.0,2.0,279.0,79.92831541218638,93.5483870967742,100.0,6615.665266376331
2023,44,大分県,4401,東部,65.0,2.0,3.0,274.0,85.40145985401459,100.0,100.0,7506.526719590814
2023,17,石川県,1703,能登中部,12.0,1.0,0.0,270.0,100.0,100.0,100.0,10000.0
2023,37,香川県,3706,東部,83.0,2.0,2.0,260.0,87.3076923076923,100.0,100.0,7783.727810650887
2023,43,熊本県,4309,芦北,19.0,2.0,0.0,254.0,85.43307086614173,100.0,100.0,7511.005022010045
2023,13,東京都,1306,区東北部,110.0,6.0,6.0,250.0,41.199999999999996,64.8,94.39999999999999,2637.120000000001
2023,12,千葉県,1202,東葛南部,77.0,5.0,6.0,240.0,42.916666666666664,77.08333333333333,100.0,3187.499999999999
2023,23,愛知県,2308,西三河北部,27.0,2.0,0.0,240.0,92.08333333333333,100.0,100.0,8542.013888888889
2023,27,大阪府,2701,豊能,51.0,5.0,1.0,227.0,40.08810572687225,70.04405286343612,100.0,2882.0664092064667
2023,06,山形県,0601,村山,44.0,2.0,0.0,226.0,95.57522123893806,100.0,100.0,9154.2015819563
2023,39,高知県,3902,中央,116.0,3.0,7.0,216.0,69.9074074074074,91.2037037037037,100.0,5417.952674897119
2023,22,静岡県,2206,志太榛原,23.0,2.0,0.0,212.0,86.79245283018868,100.0,100.0,7707.36917052332
2023,10,群馬県,1001,前橋,32.0,1.0,1.0,211.0,100.0,100.0,100.0,10000.0
2023,02,青森県,0205,上十三地域,21.0,1.0,0.0,207.0,100.0,100.0,100.0,10000.0
2023,20,長野県,2001,佐久,17.0,2.0,0.0,196.0,53.06122448979592,100.0,100.0,5018.742190753853
2023,07,福島県,0701,県北,37.0,1.0,1.0,194.0,100.0,100.0,100.0,10000.0
2023,01,北海道,0110,東胆振,22.0,2.0,1.0,189.0,57.14285714285714,100.0,100.0,5102.040816326529
2023,31,鳥取県,3101,東部,20.0,2.0,1.0,184.0,88.58695652173914,100.0,100.0,7977.906427221173
2023,24,三重県,2401,北勢,60.0,4.0,1.0,183.0,39.89071038251366,62.295081967213115,100.0,2822.1206963480545
2023,40,福岡県,4012,北九州,159.0,1.0,4.0,182.0,100.0,100.0,100.0,10000.0
2023,42,長崎県,4206,五島,10.0,2.0,2.0,182.0,88.46153846153845,100.0,100.0,7958.579881656804
2023,41,佐賀県,4102,東部,20.0,1.0,1.0,178.0,100.0,100.0,100.0,10000.0
2023,23,愛知県,2312,東三河南部,53.0,1.0,1.0,170.0,100.0,100.0,100.0,10000.0
2023,39,高知県,3904,幡多,21.0,1.0,0.0,170.0,100.0,100.0,100.0,10000.0
